Paper,Reviewer,Decision,Review
Demonstration of interference pattern structured illumination imaging,Wright J.G.,True,Not bad at all
Demonstration of interference pattern structured illumination imaging,Perez-Celis A.,False,My dog can write better
Demonstration of interference pattern structured illumination imaging,King M.,True,The best thing I have ever read
Using instagram to increase student engagement with design history,Lunt B.M.,False,My dog can write better
Using instagram to increase student engagement with design history,Sorensen C.,True,Interesting
Using instagram to increase student engagement with design history,Campbell B.,True,The best thing I have ever read
Increasing the educational impact following a field study programme,Parkinson A.R.,False,I would not even use it as toilet paper
Increasing the educational impact following a field study programme,Richey M.C.,True,Interesting
Increasing the educational impact following a field study programme,Willey L.C.,True,The best thing I have ever read
Information reduction and studio project frameworks,Ventura D.,True,Interesting
Information reduction and studio project frameworks,Bodily R.,False,Nothing makes sense
Information reduction and studio project frameworks,Casbeer D.,True,The best thing I have ever read
GEESE: Grammatical evolution algorithm for evolution of swarm behaviors,Boaventura-Cunha J.,True,Interesting
GEESE: Grammatical evolution algorithm for evolution of swarm behaviors,Lystrup C.,True,The best thing I have ever read
GEESE: Grammatical evolution algorithm for evolution of swarm behaviors,Pears A.N.,True,Not bad at all
Modeling and using secondary taste terms,Collins N.S.,False,Meh
Modeling and using secondary taste terms,Zoltowski C.B.,True,The best thing I have ever read
Modeling and using secondary taste terms,Salt S.D.,True,Not bad at all
"Exploration of three dimensional, hierarchical, large scale UAV system interactions",James M.M.,True,Not bad at all
"Exploration of three dimensional, hierarchical, large scale UAV system interactions",Gorrell S.E.,True,The best thing I have ever read
"Exploration of three dimensional, hierarchical, large scale UAV system interactions",Akagi J.,True,Not bad at all
High Accuracy Achieved in Determining Lengths and Locations of Horizontal Curves Using Light Detection and Ranging Point Cloud Data,McLain T.W.,True,Not bad at all
High Accuracy Achieved in Determining Lengths and Locations of Horizontal Curves Using Light Detection and Ranging Point Cloud Data,Wham B.,False,Nothing makes sense
High Accuracy Achieved in Determining Lengths and Locations of Horizontal Curves Using Light Detection and Ranging Point Cloud Data,Frustaci J.B.,True,Not bad at all
Hardware and software improvements to a low-cost horizontal parallax holographic video monitor,Beard R.W.,True,Interesting
Hardware and software improvements to a low-cost horizontal parallax holographic video monitor,Havinga P.J.M.,True,Not bad at all
Hardware and software improvements to a low-cost horizontal parallax holographic video monitor,Hong C.-F.,True,Interesting
"A review of friction stir welding of steels: Tool, material flow, microstructure, and properties",Shamsabadi A.,True,Not bad at all
"A review of friction stir welding of steels: Tool, material flow, microstructure, and properties",Manandhar K.,True,The best thing I have ever read
"A review of friction stir welding of steels: Tool, material flow, microstructure, and properties",Lang R.J.,True,Interesting
Solid state crack repair by friction stir processing in 304L stainless steel,Sisodia S.M.,True,Interesting
Solid state crack repair by friction stir processing in 304L stainless steel,Hotchkiss R.,True,Interesting
Solid state crack repair by friction stir processing in 304L stainless steel,Nelson T.G.,False,Is this a joke?
On the performance of filter based equalizers for 16apsk in aeronautical telemetry environment,Gustafson E.,True,The best thing I have ever read
On the performance of filter based equalizers for 16apsk in aeronautical telemetry environment,Flanary D.,True,The best thing I have ever read
On the performance of filter based equalizers for 16apsk in aeronautical telemetry environment,Josephson C.,True,Interesting
Physical-layer security for aeronautical telemetry,Peterson C.,True,Interesting
Physical-layer security for aeronautical telemetry,Walters D.J.,False,Is this a joke?
Physical-layer security for aeronautical telemetry,Barber J.L.,True,The best thing I have ever read
Femtosats: Elegant flight telemetry payloads for model rockets,Sommerfeldt S.D.,True,Interesting
Femtosats: Elegant flight telemetry payloads for model rockets,Thomson S.L.,True,The best thing I have ever read
Femtosats: Elegant flight telemetry payloads for model rockets,Hogstrom C.,False,I would not even use it as toilet paper
Byu mars rover at the 2018 university rover challenge,Webb D.,True,Interesting
Byu mars rover at the 2018 university rover challenge,Hawkins A.R.,True,Interesting
Byu mars rover at the 2018 university rover challenge,Jensen B.,True,Interesting
Eliminating wiring in aircraft instrumentation through energy harvesting,Willis J.,True,The best thing I have ever read
Eliminating wiring in aircraft instrumentation through energy harvesting,Speirs N.B.,True,Interesting
Eliminating wiring in aircraft instrumentation through energy harvesting,Jones Z.T.,True,Interesting
Adaptive net radiative heat transfer and thermal management with origami-structured surfaces,Consalvi J.-L.,True,Interesting
Adaptive net radiative heat transfer and thermal management with origami-structured surfaces,Hamblin M.,True,Not bad at all
Adaptive net radiative heat transfer and thermal management with origami-structured surfaces,Saftner D.A.,False,My dog can write better
Three approaches for managing stiffness in origami-inspired mechanisms,Ling M.,True,Not bad at all
Three approaches for managing stiffness in origami-inspired mechanisms,Magleby S.P.,True,The best thing I have ever read
Three approaches for managing stiffness in origami-inspired mechanisms,Milani A.S.,True,Not bad at all
Origami-based design of conceal-and-reveal systems,Long D.G.,True,Not bad at all
Origami-based design of conceal-and-reveal systems,Prawitt D.G.,True,Not bad at all
Origami-based design of conceal-and-reveal systems,Jones M.,False,I would not even use it as toilet paper
Automating the design of thick-origami mechanisms,Feeman S.M.,True,Interesting
Automating the design of thick-origami mechanisms,Smith D.O.,True,Not bad at all
Automating the design of thick-origami mechanisms,Anderson M.,True,Not bad at all
Retractable anti-buckling support systems for flexible medical devices,Song Y.,True,The best thing I have ever read
Retractable anti-buckling support systems for flexible medical devices,Snow D.,True,Interesting
Retractable anti-buckling support systems for flexible medical devices,Cluff S.,False,Is this a joke?
"Social impact in product design, an exploration of current industry practices",Hicks A.L.,True,Interesting
"Social impact in product design, an exploration of current industry practices",Taus M.,True,Not bad at all
"Social impact in product design, an exploration of current industry practices",Capotondi F.,True,The best thing I have ever read
Over-design versus redesign as a response to future requirements,Valdoz J.C.,True,The best thing I have ever read
Over-design versus redesign as a response to future requirements,Nordin G.P.,True,Interesting
Over-design versus redesign as a response to future requirements,Howell B.,True,Interesting
Design and modeling of a prosthetic venous valve,Johnson H.,True,Not bad at all
Design and modeling of a prosthetic venous valve,Lovett B.,True,Not bad at all
Design and modeling of a prosthetic venous valve,Knotts T.A.,True,Not bad at all
Patterned carbon nanotube growth on stainless steel,Rozsa J.,True,Not bad at all
Patterned carbon nanotube growth on stainless steel,Wu F.,True,Not bad at all
Patterned carbon nanotube growth on stainless steel,Pack A.T.,True,Interesting
Dynamic SEU Sensitivity of Designs on Two 28-nm SRAM-Based FPGA Architectures,Wen S.-J.,True,The best thing I have ever read
Dynamic SEU Sensitivity of Designs on Two 28-nm SRAM-Based FPGA Architectures,Goeders J.,True,The best thing I have ever read
Dynamic SEU Sensitivity of Designs on Two 28-nm SRAM-Based FPGA Architectures,Wilson A.E.,True,The best thing I have ever read
Total hemispherical apparent radiative properties of the infinite V-Groove with diffuse reflection,Safdari M.-S.,True,Interesting
Total hemispherical apparent radiative properties of the infinite V-Groove with diffuse reflection,Shelley M.,True,Not bad at all
Total hemispherical apparent radiative properties of the infinite V-Groove with diffuse reflection,Hogg H.L.,True,Interesting
Architectures for Earth-observing CubeSat scatterometers,Boaventura-Cunha J.,False,Is this a joke?
Architectures for Earth-observing CubeSat scatterometers,Killpack M.D.,True,Interesting
Architectures for Earth-observing CubeSat scatterometers,Jensen B.D.,True,Not bad at all
Volumetric display by movement of particles trapped in a laser via photophoresis,Zamora M.A.,True,Not bad at all
Volumetric display by movement of particles trapped in a laser via photophoresis,Hodge D.,True,The best thing I have ever read
Volumetric display by movement of particles trapped in a laser via photophoresis,Pettingill D.,False,Nothing makes sense
When does a human replan? Exploring intent-based replanning in multi-objective path planning,Baliyarasimhuni S.P.,True,The best thing I have ever read
